partner_id,prob_default,nova_score,decision_reweighed,prob_default_baseline,nova_score_baseline,decision_baseline
37863,0.05718512669866107,818.5481803157364,1,0.05505425929310265,819.7201573887935,1
35294,0.1768462437400058,752.7345659429968,0,0.16919965805794157,756.9401880681321,0
32374,0.05445308777624602,820.0508017230646,1,0.05440539479274492,820.0770328639902,1
43675,0.07091962285925292,810.9942074274109,1,0.07037888085654118,811.2916155289024,1
46904,0.050980777693095676,821.9605722687974,1,0.05074115286936364,822.09236592185,1
16363,0.12751545903941608,779.8664975283211,0,0.11853846673105482,784.8038432979199,0
32425,0.09048152846024403,800.2351593468658,1,0.08987223573875129,800.5702703436868,1
45357,0.03625431285278228,830.0601279309698,1,0.035040348205323396,830.7278084870721,1
35361,0.04952138454643385,822.7632384994614,1,0.04881854064390637,823.1498026458515,1
4063,0.15663894198358302,763.8485819090293,0,0.15539092459507683,764.5349914727077,0
22636,0.03922559988854769,828.4259200612988,1,0.0386297854164076,828.7536180209759,1
29657,0.04947124683105816,822.790814242918,1,0.04889589126057906,823.1072598066816,1
43102,0.03670100366331772,829.8144479851752,1,0.03732141735919429,829.4732204524431,1
43600,0.11314672700670808,787.7693001463106,0,0.11603223453732263,786.1822710044726,0
34759,0.06241439575460294,815.6720823349684,1,0.06138746220199403,816.2368957889033,1
6521,0.014648279789982094,841.9434461155099,1,0.015644537351332925,841.3955044567668,1
38054,0.03797146654207403,829.1156934018593,1,0.031376011885230495,832.7431934631232,1
2011,0.07704847672062308,807.6233378036573,1,0.07678304997004388,807.7693225164758,1
864,0.04654847439834594,824.3983390809098,1,0.04531945816485772,825.0742980093282,1
17096,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
42341,0.07740323998672537,807.428218007301,1,0.07448999159584915,809.0305046222829,1
47154,0.05507886512741325,819.7066241799228,1,0.05530006037408176,819.584966794255,1
8705,0.10497200068884005,792.2653996211379,0,0.09955314218689193,795.2457717972095,1
46987,0.1464448765524835,769.4553178961341,0,0.13904483801590664,773.5253390912513,0
9149,0.027129374311501583,835.0788441286742,1,0.027249403494484393,835.0128280780336,1
4084,0.050980777693095676,821.9605722687974,1,0.05074115286936364,822.09236592185,1
25093,0.04599931721182519,824.7003755334962,1,0.04497245075228393,825.2651520862438,1
1234,0.29021762990725986,690.380303551007,0,0.28069587016429026,695.6172714096404,0
4215,0.0899011308087209,800.5543780552035,1,0.09121134258487697,799.8337615783176,1
31462,0.1645456494194539,759.4998928193004,0,0.1486059803009747,768.2667108344639,0
41630,0.07740323998672537,807.428218007301,1,0.07585707606931481,808.2786081618768,1
3072,0.133596647566075,776.5218438386587,0,0.1322723528394455,777.250205938305,0
36261,0.11742333937079659,785.4171633460619,0,0.11160043478351848,788.6197608690649,0
13275,0.0494686902213298,822.7922203782686,1,0.049658909459115406,822.6875997974865,1
48690,0.04865355945265958,823.2405423010372,1,0.04419749804909683,825.6913760729967,1
49564,0.3816614982397922,640.0861759681143,0,0.38033095066343153,640.8179771351126,0
1306,0.03797146654207403,829.1156934018593,1,0.036781931325809446,829.7699377708049,1
25226,0.03625431285278228,830.0601279309698,1,0.035040348205323396,830.7278084870721,1
29332,0.0376030028616144,829.318348426112,1,0.03602282261432017,830.1874475621239,1
17663,0.02144692703872689,838.2041901287002,1,0.020841235795994117,838.5373203122032,1
39866,0.23533955333095932,720.5632456679723,0,0.2285384742132147,724.303839182732,0
8086,0.09256017962924122,799.0919012039174,1,0.09133939771847945,799.7633312548363,1
18806,0.07308315022849216,809.8042673743294,1,0.07312215214855206,809.7828163182963,1
20503,0.07680483414416488,807.7573412207093,1,0.07584878096791682,808.2831704676457,1
49631,0.05581233840376761,819.3032138779278,1,0.05454530611049429,820.0000816392281,1
7181,0.06778783566789208,812.7166903826594,1,0.0678844740151827,812.6635392916495,1
6767,0.026419625857285262,835.4692057784931,1,0.026987709404721855,835.156759827403,1
10706,0.048712001767585174,823.2083990278281,1,0.0480627294568686,823.5654987987223,1
48754,0.14233514857494148,771.7156682837822,0,0.130942162637157,777.9818105495636,0
27035,0.13490860573187705,775.8002668474676,0,0.13331174196022996,776.6785419218735,0
36588,0.11767198037568609,785.2804107933727,0,0.11088124939641814,789.01531283197,0
315,0.05737586020895825,818.4432768850729,1,0.057981827888466266,818.1099946613435,1
31988,0.03360195624369273,831.5189240659689,1,0.03422726986874348,831.175001572191,1
25444,0.05112346138008438,821.8820962409536,1,0.05172362727836041,821.5520049969018,1
34096,0.026769874360824727,835.2765691015464,1,0.026778488408804094,835.2718313751577,1
15305,0.0650992416182458,814.1954171099649,1,0.06421519821977538,814.6816409791236,1
8040,0.1899696399522289,745.5166980262741,0,0.18580975541763575,747.8046345203004,0
3688,0.04952138454643385,822.7632384994614,1,0.04881854064390637,823.1498026458515,1
49820,0.05737586020895825,818.4432768850729,1,0.057981827888466266,818.1099946613435,1
34351,0.043209346460499655,826.2348594467252,1,0.04219486806685494,826.7928225632298,1
39162,0.05521233283971902,819.6332169381545,1,0.05440570009611934,820.0768649471344,1
1019,0.12455531380861608,781.4945774052612,0,0.11789805958085926,785.1560672305274,0
38819,0.03625431285278228,830.0601279309698,1,0.034672527920490664,830.9301096437301,1
19876,0.05302800511948234,820.8345971842847,1,0.05112135635782256,821.8832540031976,1
16570,0.07736339547866977,807.4501324867316,1,0.07350897960301736,809.5700612183405,1
7413,0.07500841682377607,808.7453707469231,1,0.07348258965443097,809.5845756900629,1
26636,0.052289560407006795,821.2407417761463,1,0.05180203481848341,821.5088808498341,1
27327,0.08898709863657765,801.0570957498824,1,0.08645399886642452,802.4503006234665,1
36162,0.05521233283971902,819.6332169381545,1,0.055378467914204754,819.5418426471874,1
36559,0.02412346683480225,836.7320932408587,1,0.02322626106625417,837.2255564135602,1
25944,0.07740323998672537,807.428218007301,1,0.07585707606931481,808.2786081618768,1
32248,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
9559,0.06377693953612261,814.9226832551326,1,0.05882586458182504,817.6457744799962,1
47402,0.04753668676597982,823.8548222787111,1,0.047080255047871826,824.1058597236705,1
27658,0.04708512313921421,824.1031822734321,1,0.04588779971594561,824.7617101562299,1
10004,0.05015643879100392,822.4139586649478,1,0.04904526500531337,823.0251042470776,1
35478,0.07073357453648428,811.0965340049336,1,0.06982169183293914,811.5980694918835,1
14092,0.08672709174660193,802.300099539369,1,0.08027754585839493,805.8473497778828,1
46597,0.043477278130084875,826.0874970284533,1,0.0416973086700863,827.0664802314526,1
10563,0.1185767233648866,784.7828021493124,0,0.11381887990660437,787.3996160513676,0
41466,0.051634774200297405,821.6008741898364,1,0.051639162552589934,821.5984605960755,1
16355,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
6683,0.09178271203398312,799.5195083813093,1,0.08782679961158202,801.6952602136298,1
6553,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
6342,0.03510880180254858,830.6901590085982,1,0.03392599096986909,831.340704966572,1
18472,0.02960851161067818,833.715318614127,1,0.02826436022200039,834.4546018778998,1
33673,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
28917,0.024093334564749363,836.7486659893879,1,0.02439346313854404,836.5835952738007,1
17440,0.056385091231596,818.9881998226222,1,0.057123960521737877,818.5818217130442,1
32276,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
21958,0.1415128792638626,772.1679164048755,0,0.13511350626657026,775.6875715533863,0
15540,0.04650405545136318,824.4227695017503,1,0.047080255047871826,824.1058597236705,1
12296,0.020330727062756782,838.8181001154838,1,0.022052705049823207,837.8710122225973,1
5719,0.05049914780476969,822.2254687073766,1,0.04875282061425482,823.1859486621598,1
10778,0.05737586020895825,818.4432768850729,1,0.058121739206215633,818.0330434365814,1
30002,0.3520070402914201,656.3961278397189,0,0.3510612717773844,656.9163005224386,0
15736,0.1018456715393073,793.984880653381,0,0.09757642856005155,796.3329642919716,1
49521,0.03905222488132092,828.5212763152736,1,0.038261965131574864,828.9559191776339,1
33703,0.04599931721182519,824.7003755334962,1,0.045112362070033295,825.1882008614816,1
45148,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
10918,0.10426368802333685,792.6549715871647,0,0.10687289737922649,791.2199064414255,0
6140,0.09646505213134295,796.9442213277614,1,0.09753429084330911,796.35614003618,1
22226,0.32732907473404055,669.9690088962777,0,0.3172448466566114,675.5153343388638,0
26444,0.12468299782731455,781.424351194977,0,0.12176533059299932,783.0290681738504,0
32709,0.016707556647154936,840.8108438440647,1,0.016961484233926963,840.6711836713401,1
46243,0.19987901389559706,740.0665423574217,0,0.1781818853945993,751.9999630329703,0
33414,0.18707435207727463,747.109106357499,0,0.17362164861699173,754.5080932606545,0
18857,0.04654847439834594,824.3983390809098,1,0.04531945816485772,825.0742980093282,1
2391,0.04478954101207647,825.3657524433579,1,0.045273741765807646,825.0994420288058,1
14193,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
3385,0.05281319523795467,820.9527426191249,1,0.056781193791063146,818.7703434149153,1
9849,0.0608199511360741,816.5490268751593,1,0.06080986920962204,816.5545719347078,1
10343,0.06457792312384217,814.4821422818868,1,0.06276364902053924,815.4799930387035,1
13568,0.03701499631041131,829.6417520292738,1,0.036233374597477434,830.0716439713874,1
26190,0.05737586020895825,818.4432768850729,1,0.05700906007038086,818.6450169612905,1
8629,0.052289560407006795,821.2407417761463,1,0.05180203481848341,821.5088808498341,1
27816,0.042242928983618366,826.76638905901,1,0.04036807101244216,827.7975609431569,1
1472,0.060439991181469005,816.758004850192,1,0.057223729522989326,818.5269487623558,1
30980,0.15637170850182838,763.9955603239944,0,0.1475296744739293,768.8586790393389,0
49607,0.06457792312384217,814.4821422818868,1,0.06276364902053924,815.4799930387035,1
38427,0.0608508739494123,816.5320193278233,1,0.05644394463280702,818.9558304519561,1
32646,0.029781886617904946,833.6199623601523,1,0.02863218050683312,834.2523007212418,1
24398,0.06802201405095802,812.5878922719731,1,0.06681886349741133,813.2496250764237,1
48590,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
24003,0.02316011286547284,837.26193792399,1,0.02322626106625417,837.2255564135602,1
13542,0.042242928983618366,826.76638905901,1,0.04036807101244216,827.7975609431569,1
12721,0.11784480161567941,785.1853591113763,0,0.11786904867806693,785.1720232270632,0
17995,0.03625431285278228,830.0601279309698,1,0.02963442876474445,833.7010641793905,1
24377,0.15990201146239993,762.05389369568,0,0.14907833800029732,768.0069140998364,0
30600,0.11067105997466652,789.1309170139334,0,0.1116864647672396,788.5724443780182,0
47712,0.1768462437400058,752.7345659429968,0,0.16896291563369914,757.0703964014655,0
19116,0.04325976974287705,826.2071266414176,1,0.04248912966526278,826.6309786841055,1
44224,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
40402,0.05425452622532149,820.1600105760732,1,0.05263140469194608,821.0527274194296,1
43124,0.0650992416182458,814.1954171099649,1,0.06421519821977538,814.6816409791236,1
45340,0.12164768173379929,783.0937750464104,0,0.11825145942589899,784.9616973157556,0
11657,0.057358501705887834,818.4528240617617,1,0.054184501687721036,820.1985240717535,1
24428,0.05425452622532149,820.1600105760732,1,0.05263140469194608,821.0527274194296,1
8684,0.07417766546360012,809.2022839950199,1,0.07348258965443097,809.5845756900629,1
16908,0.17221552283930885,755.2814624383801,0,0.17114088196035107,755.8725149218069,0
15783,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
14773,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
49754,0.07498989858277598,808.7555557794733,1,0.07389346830297198,809.3585924333654,1
41654,0.07308315022849216,809.8042673743294,1,0.0717550676750864,810.5347127787024,1
29314,0.07390177488371873,809.3540238139547,1,0.06757843546499961,812.8318604942502,1
47728,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
38503,0.07652724115560801,807.9100173644156,1,0.07541596549657821,808.521218976882,1
12146,0.06410532779707832,814.7420697116069,1,0.0642914790286289,814.6396865342541,1
38952,0.1029878653345741,793.3566740659842,0,0.10184177269144286,793.9870250197064,0
19026,0.07498989858277598,808.7555557794733,1,0.0751898587452699,808.6455776901015,1
46459,0.11067105997466652,789.1309170139334,0,0.10939783426268863,789.8311911555213,0
21526,0.09216250452873131,799.3106225091979,1,0.09496295771520237,797.7703732566388,1
17290,0.1288274172052181,779.14492053713,0,0.12652230029628372,780.4127348370439,0
31130,0.04069145357775889,827.6197005322326,1,0.04071483426108952,827.6068411564007,1
46759,0.07652724115560801,807.9100173644156,1,0.07541596549657821,808.521218976882,1
49922,0.06212351590791787,815.8320662506452,1,0.06300249469625364,815.3486279170605,1
29417,0.009517711622004937,844.7652586078973,1,0.009266409266409266,844.9034749034748,1
5976,0.15214393583830998,766.3208352889295,0,0.1488895300917034,768.1107584495631,0
29089,0.055209776229990654,819.6346230735052,1,0.056141486112741106,819.1221826379924,1
36866,0.07718005448532618,807.5509700330706,1,0.0759748352548011,808.2138406098594,1
15479,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
38947,0.17517670599390125,753.6528117033542,0,0.15810849985260353,763.040325081068,0
25871,0.06453031565136119,814.5083263917513,1,0.0653925400194057,814.0341029893268,1
35607,0.03797146654207403,829.1156934018593,1,0.031376011885230495,832.7431934631232,1
43573,0.06802201405095802,812.5878922719731,1,0.06681886349741133,813.2496250764237,1
42075,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
34173,0.06145658914020541,816.198875972887,1,0.05939374223286805,817.3334417719226,1
15480,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
32067,0.027881932433472246,834.6649371615903,1,0.027859194359831446,834.6774431020928,1
10177,0.050980777693095676,821.9605722687974,1,0.05074115286936364,822.09236592185,1
20857,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
7795,0.0670798430882047,813.1060863014874,1,0.06519060376759205,814.1451679278244,1
1177,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
9472,0.04947124683105816,822.790814242918,1,0.047923123442493644,823.6422821066285,1
27621,0.16987448824724335,756.5690314640161,0,0.17121650135023422,755.8309242573712,0
16810,0.04952138454643385,822.7632384994614,1,0.04881854064390637,823.1498026458515,1
7409,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
23960,0.1476519106295485,768.7914491537483,0,0.1309546349384139,777.9749507838724,0
41327,0.09957178823245756,795.2355164721483,1,0.0988252050823093,795.6461372047299,1
14494,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
39852,0.0494686902213298,822.7922203782686,1,0.049658909459115406,822.6875997974865,1
27026,0.048712001767585174,823.2083990278281,1,0.048923117204947054,823.0922855372792,1
4113,0.05009740464614276,822.4464274446215,1,0.048698501756666006,823.2158240338337,1
27961,0.04952138454643385,822.7632384994614,1,0.04881854064390637,823.1498026458515,1
44739,0.028842560138247528,834.1365919239639,1,0.02963442876474445,833.7010641793905,1
15824,0.2608128441324578,706.5529357271482,0,0.22926261976237886,723.9055591306917,0
28746,0.026769874360824727,835.2765691015464,1,0.026778488408804094,835.2718313751577,1
670,0.31790469598908977,675.1524172060006,0,0.3205097974102708,673.719611424351,0
35395,0.07390177488371873,809.3540238139547,1,0.06718411880961936,813.0487346547094,1
7866,0.03905222488132092,828.5212763152736,1,0.038261965131574864,828.9559191776339,1
35425,0.058316308320285365,817.926030423843,1,0.05682855469727591,818.7442949164982,1
33063,0.06328098889498655,815.1954561077574,1,0.06259559116457865,815.5724248594818,1
37560,0.18266235630419483,749.5357040326928,0,0.1675832290878653,757.8292240016741,0
9696,0.07222077994899574,810.2785710280523,1,0.07817228311202777,807.0052442883848,1
36023,0.08433128001048774,803.6177959942318,1,0.08548362252874626,802.9840076091896,1
5165,0.04654847439834594,824.3983390809098,1,0.04531945816485772,825.0742980093282,1
35660,0.05521233283971902,819.6332169381545,1,0.055378467914204754,819.5418426471874,1
47620,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
20471,0.05296547547354971,820.8689884895476,1,0.05247943846539819,821.136308844031,1
42706,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
45741,0.10088374639825959,794.5139394809572,0,0.09986459420309378,795.0744731882985,1
14292,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
23278,0.09030940071870085,800.3298296047145,1,0.09184333250437486,799.4861671225938,1
36648,0.06109398768867073,816.3983067712311,1,0.058121739206215633,818.0330434365814,1
27007,0.1018456715393073,793.984880653381,0,0.09757642856005155,796.3329642919716,1
22764,0.07417766546360012,809.2022839950199,1,0.07348258965443097,809.5845756900629,1
9277,0.09287478555700185,798.918867943649,1,0.09008787080641045,800.4516710564742,1
38986,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
14034,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
5532,0.10001976250153193,794.9891306241575,0,0.09654015224918748,796.902916262947,1
45164,0.03766038977010133,829.2867856264443,1,0.037824948191218934,829.1962784948296,1
42103,0.07012045035833579,811.4337523029153,1,0.06711315786076279,813.0877631765804,1
15596,0.1738685435105637,754.3723010691899,0,0.15679739435597698,763.7614331042128,0
19923,0.058316308320285365,817.926030423843,1,0.05682855469727591,818.7442949164982,1
24841,0.04942241892966104,822.8176695886864,1,0.04597179345327009,824.7155136007015,1
34966,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
27027,0.05949162332189071,817.2796071729601,1,0.05781102910627268,818.20393399155,1
12515,0.097985597916022,796.1079211461879,1,0.09386218384795768,798.3757988836232,1
49227,0.05521233283971902,819.6332169381545,1,0.055378467914204754,819.5418426471874,1
34388,0.10065191093060684,794.6414489881662,0,0.09681821826612917,796.749979953629,1
36638,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
15184,0.18690635734657968,747.2015034593812,0,0.18927125275358514,745.9008109855281,0
35029,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
28738,0.05425452622532149,820.1600105760732,1,0.05263140469194608,821.0527274194296,1
25556,0.03922559988854769,828.4259200612988,1,0.0386297854164076,828.7536180209759,1
47650,0.34418739846842467,660.6969308423663,0,0.33344263011782194,666.606553435198,0
26155,0.09083472566015484,800.0409008869149,1,0.08678741049079754,802.2669242300614,1
30743,0.029997742103272728,833.5012418432,1,0.0289007471220203,834.1045890828889,1
35944,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
25411,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
5561,0.042631468224395674,826.5526924765824,1,0.04219486806685494,826.7928225632298,1
49894,0.23023158977106173,723.372625625916,0,0.22634141195510138,725.5122234246942,0
2878,0.061655150691129944,816.0896671198785,1,0.0591872159248179,817.4470312413501,1
370,0.0840068970590488,803.7962066175231,1,0.0818577752557061,804.9782236093616,1
10497,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
23849,0.043477278130084875,826.0874970284533,1,0.042450651923218986,826.6521414422295,1
20228,0.15637170850182838,763.9955603239944,0,0.1475296744739293,768.8586790393389,0
14841,0.052289560407006795,821.2407417761463,1,0.05166212350073404,821.5858320745963,1
20193,0.051634774200297405,821.6008741898364,1,0.051639162552589934,821.5984605960755,1
15496,0.1711471844541793,755.8690485502013,0,0.15911822355790242,762.4849770431537,0
17784,0.1843998962996151,748.5800570352117,0,0.18593048075806695,747.7382355830632,0
19756,0.08890252261576255,801.1036125613306,1,0.0850848576186366,803.2033283097498,1
46607,0.051114245405401444,821.8871650270293,1,0.05081956040948663,822.0492417747823,1
26081,0.09646505213134295,796.9442213277614,1,0.09753429084330911,796.35614003618,1
13022,0.14276374446021914,771.4799405468796,0,0.14364910956086754,770.9929897415229,0
20756,0.1451329183866815,770.1768948873251,0,0.1380054488951222,774.0970031076828,0
30882,0.06145658914020541,816.198875972887,1,0.05961316679782077,817.2127582611986,1
15763,0.16073276282257587,761.5969804475833,0,0.15799331951801857,763.1036742650898,0
26057,0.0899011308087209,800.5543780552035,1,0.09121134258487697,799.8337615783176,1
24851,0.06802201405095802,812.5878922719731,1,0.06681886349741133,813.2496250764237,1
36306,0.08030138846896294,805.8342363420704,1,0.0818594864244509,804.977282466552,1
1357,0.06932517824072408,811.8711519676018,1,0.0707740556822546,811.07426937476,1
16366,0.0589304603194315,817.5882468243127,1,0.059954883410160476,817.0248141244118,1
29713,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
7273,0.0608199511360741,816.5490268751593,1,0.06178263702770745,816.0195496347609,1
45498,0.06486506323517986,814.3242152206511,1,0.06560443136175928,813.9175627510324,1
42317,0.14564796095266022,769.893621476037,0,0.15478768336142903,764.866774151214,0
39785,0.15241910306412457,766.1694933147314,0,0.1589638846991788,762.5698634154517,0
8996,0.035464333890679635,830.4946163601262,1,0.035040348205323396,830.7278084870721,1
31392,0.055209776229990654,819.6346230735052,1,0.056141486112741106,819.1221826379924,1
33746,0.04212858812125275,826.829276533311,1,0.04034701397625679,827.8091423130587,1
25559,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
12271,0.03642768786000905,829.964771676995,1,0.035040348205323396,830.7278084870721,1
42744,0.06145658914020541,816.198875972887,1,0.05961316679782077,817.2127582611986,1
12117,0.11328068649960966,787.6956224252147,0,0.1135408138896627,787.5525523606855,0
28591,0.045590667783948415,824.9251327188284,1,0.04354516276068446,826.0501604816236,1
39442,0.06457792312384217,814.4821422818868,1,0.06276364902053924,815.4799930387035,1
27430,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
25856,0.04008485619593757,827.9533290922343,1,0.038261965131574864,828.9559191776339,1
25938,0.018350294157222013,839.9073382135279,1,0.017849916980232666,840.182545660872,1
3141,0.11923811636492981,784.4190359992886,0,0.11657220773535237,785.8852857455562,0
24587,0.08036438745216533,805.7995869013091,1,0.07508745786407403,808.7018981747593,1
12001,0.03701499631041131,829.6417520292738,1,0.0358655543126447,830.2739451280454,1
40728,0.34418739846842467,660.6969308423663,0,0.33344263011782194,666.606553435198,0
11730,0.061655150691129944,816.0896671198785,1,0.06055430039828356,816.695134780944,1
43999,0.03095991765465687,832.9720452899387,1,0.030838840705568596,833.0386376119372,1
42629,0.057966394328739144,818.1184831191935,1,0.05906959176097356,817.5117245314646,1
26002,0.02804468077280714,834.5754255749561,1,0.027994389566890047,834.6030857382104,1
15313,0.05425452622532149,820.1600105760732,1,0.053604172510031495,820.5177051194827,1
5355,0.03192055558883971,832.4436944261382,1,0.029614654915829892,833.7119397962936,1
22630,0.05729946756102668,818.4852928414354,1,0.053340411570989614,820.6627736359558,1
47745,0.127191300415165,780.0447847716592,0,0.12671072768485617,780.3090997733291,0
40152,0.0736452679989573,809.4951026005735,1,0.07350897960301736,809.5700612183405,1
36700,0.04599931721182519,824.7003755334962,1,0.04497245075228393,825.2651520862438,1
16850,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
3331,0.03625431285278228,830.0601279309698,1,0.034672527920490664,830.9301096437301,1
14071,0.051114245405401444,821.8871650270293,1,0.05067964909173727,822.1261929995445,1
6087,0.05356677765564737,820.538272289394,1,0.05421781696383352,820.1802006698915,1
18349,0.05133175379260927,821.7675354140649,1,0.05002773941431015,822.4847433221294,1
32107,0.16198741450204,760.906922023878,0,0.16082025169984435,761.5488615650856,0
15051,0.03779357902991096,829.2135315335489,1,0.03715676891110873,829.5637770988902,1
27564,0.09288274315924404,798.9144912624158,1,0.08596850419732917,802.717322691469,1
924,0.05327777277464068,820.6972249739476,1,0.05342292038374815,820.6173937889384,1
5971,0.1890408610020831,746.0275264488544,0,0.1913386370133775,744.7637496426423,0
45770,0.1406076650177035,772.6657842402631,0,0.1431564340360267,771.2639612801853,0
16371,0.04735785717719462,823.9531785525429,1,0.046075269351895494,824.6586018564575,1
13292,0.15214393583830998,766.3208352889295,0,0.1488895300917034,768.1107584495631,0
37394,0.04659861211372163,824.3707633374531,1,0.04621487536627044,824.5818185485513,1
39706,0.18707435207727463,747.109106357499,0,0.1733849061927493,754.6383015939879,0
2294,0.047174632213430545,824.0539522826132,1,0.0459549251612807,824.7247911612956,1
38536,0.02144692703872689,838.2041901287002,1,0.020841235795994117,838.5373203122032,1
16927,0.08351364392842604,804.0674958393656,1,0.08247400830897812,804.639295430062,1
26512,0.08005742629636084,805.9684155370015,1,0.07326939380393385,809.7018334078364,1
38869,0.08516028105313882,803.1618454207737,1,0.08116307345456236,805.3603095999907,1
7919,0.4211403628408272,618.372800437545,0,0.4290226681531029,614.0375325157934,0
3435,0.048712001767585174,823.2083990278281,1,0.0480627294568686,823.5654987987223,1
20134,0.07572617463849989,808.3506039488251,1,0.0715336276498429,810.6565047925864,1
3165,0.12481695732021614,781.3506734738811,0,0.11927390994533939,784.3993495300633,0
17100,0.04537315939674059,825.0447623317926,1,0.04433698375586095,825.6146589342765,1
191,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
49624,0.09071336392789675,800.1076498396568,1,0.091622221233418,799.6077783216201,1
40230,0.08781521544565918,801.7016315048875,1,0.0856198108782819,802.909104016945,1
20927,0.044340528082123944,825.6127095548318,1,0.04433698375586095,825.6146589342765,1
13726,0.051114245405401444,821.8871650270293,1,0.05081956040948663,822.0492417747823,1
41399,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
16680,0.057358501705887834,818.4528240617617,1,0.05505425929310265,819.7201573887935,1
1973,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
44566,0.07308315022849216,809.8042673743294,1,0.07312215214855206,809.7828163182963,1
35683,0.04325976974287705,826.2071266414176,1,0.04248912966526278,826.6309786841055,1
33827,0.1356746442642863,775.3789456546425,0,0.1254083739057119,781.0253943518585,0
4153,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
2049,0.09478228344852326,797.8697441033122,1,0.08584442958622489,802.7855637275763,1
20814,0.046400050562797106,824.4799721904616,1,0.04602708501894034,824.6851032395828,1
11773,0.062296563693941355,815.7368899683323,1,0.060622233835888974,816.6577713902611,1
2618,0.11380544444272356,787.4070055565021,0,0.11002324024953336,789.4872178627567,0
47366,0.13353438221382116,776.5560897823984,0,0.12334077244098156,782.1625751574602,0
16226,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
25979,0.09421787520682183,798.180168636248,1,0.09193617520406083,799.4351036377666,1
30054,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
10023,0.07976003720614934,806.1319795366178,1,0.0788131104874863,806.6527892318825,1
16440,0.032644149629295204,832.0457177038877,1,0.03245297446457022,832.1508640444864,1
22570,0.04143354620476969,827.2115495873767,1,0.039612259825404374,828.2132570960276,1
49861,0.03625431285278228,830.0601279309698,1,0.034672527920490664,830.9301096437301,1
2799,0.04952138454643385,822.7632384994614,1,0.049791308461991785,822.6147803459045,1
12771,0.0444350847444824,825.5607033905346,1,0.04347160407425956,826.0906177591572,1
31442,0.04886738803923213,823.1229365784224,1,0.04889329877876548,823.108685671679,1
14044,0.1899696399522289,745.5166980262741,0,0.18580975541763575,747.8046345203004,0
38628,0.07606658647196766,808.1633774404179,1,0.07112563607508239,810.8809001587047,1
17308,0.06260162453451724,815.5691065060155,1,0.05784339017282827,818.1861354049445,1
15155,0.03056659756520597,833.1883713391367,1,0.030827455156898484,833.0448996637059,1
10241,0.13375522173778703,776.4346280442171,0,0.1330336759432883,776.8314782311915,0
2246,0.045590667783948415,824.9251327188284,1,0.04354516276068446,826.0501604816236,1
